order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7037,1775,30,"Bruschette with Tomato,Califlower penne",2024-01-18,16:36:29,completed,11.08
7038,2306,1,"Ebiten maki,Philadelphia maki,Mushroom Risotto",2020-11-22,22:45:55,completed,20.06
7039,2324,2,"Califlower penne,Scotch eggs",2021-12-03,08:19:36,completed,17.62
7040,1383,7,Scotch eggs,2023-11-25,06:29:07,completed,7.63
7041,1957,3,"Caesar Salad,Pasta with Tomato and Basil,Tuna sashimi",2021-05-03,21:31:32,pending,18.92
7042,1480,1,"Pork sausage roll,Barbecue Ribs,Linguine with clams",2021-04-11,17:15:25,cancelled,17.09
7043,1374,22,Scotch eggs,2024-02-11,08:46:10,completed,6.42
7044,1844,7,Pappardelle alla Bolognese,2020-12-10,10:26:09,completed,4.04
7045,1190,12,Tuna sashimi,2020-11-14,10:32:55,completed,5.9
7046,1041,21,"Tuna sashimi,Califlower penne",2024-04-02,12:14:23,completed,13.03
7047,1608,22,"Pasta and Beans,Pasta with Tomato and Basil,Pasta with Tomato and Basil,Risotto with seafood,Chicken wings",2022-09-20,19:49:26,completed,27.12
7048,2753,3,Fettuccine Alfredo,2022-08-09,15:24:07,completed,8.68
7049,746,9,"Bruschette with Tomato,Pasta and Beans",2024-05-31,17:17:44,completed,13.29
7050,1290,11,"Souvlaki,Linguine with clams,Ricotta stuffed Ravioli,French fries with sausages,Scotch eggs",2021-08-14,15:17:46,cancelled,29.71
7051,1539,6,"Lasagne,Katsu Curry",2022-08-04,09:36:02,completed,12.16
7052,941,16,"Pappardelle alla Bolognese,Califlower penne,Meatballs with sauce",2025-07-05,06:54:32,completed,21.75
7053,335,27,"Pasta Carbonara,Tuna sashimi,Souvlaki,Pork sausage roll",2024-09-06,06:22:17,completed,26.39
7054,1345,14,Katsu Curry,2025-07-03,10:23:57,completed,5.32
7055,2654,8,Linguine with clams,2023-03-21,16:55:37,cancelled,7.41
7056,1362,2,Fish and chips,2024-04-21,17:35:17,completed,6.91
7057,552,14,"Pasta Carbonara,Pasta Carbonara,Chicken milanese",2023-07-13,19:49:19,completed,22.26
7058,416,15,"Tuna sashimi,Tiramisù",2020-07-25,10:36:51,completed,14.35
7059,2909,20,"Chicken wings,Pork sausage roll",2025-06-02,13:29:22,completed,11.45
7060,1282,24,"Chicken Fajitas,Vegetable Soup,Pork belly buns,California maki",2025-08-28,10:45:26,completed,28.5
7061,2308,24,Pasta with Tomato and Basil,2023-11-15,17:01:45,completed,6.41
7062,2189,9,"Risotto with seafood,Katsu Curry",2020-06-23,10:07:00,completed,14.39
7063,493,27,"Katsu Curry,Linguine with clams",2022-12-31,11:39:06,completed,10.21
7064,2677,5,"Bruschette with Tomato,Barbecue Ribs,Cheeseburger",2021-12-30,07:30:27,completed,14.11
7065,210,13,Pasta Carbonara,2021-01-05,15:19:28,completed,4.5
7066,724,1,Pizza,2021-11-05,09:47:00,cancelled,8.49
7067,2281,11,"Scotch eggs,Philadelphia maki",2020-09-06,16:04:02,pending,9.94
7068,2675,14,"Tiramisù,Meatballs with sauce",2025-08-25,12:43:36,completed,14.64
7069,1654,14,"Chicken wings,Ebiten maki,Pizza",2024-07-06,14:33:34,pending,21.52
7070,1494,11,"California maki,Linguine with clams,Risotto with seafood",2025-08-30,21:02:59,completed,20.06
7071,675,9,"Caprese Salad,Caprese Salad,California maki",2021-09-11,16:32:38,completed,21.51
7072,1012,16,Pasta and Beans,2022-07-10,07:11:09,completed,8.46
7073,417,13,"French fries with sausages,Ebiten maki,Fish and chips,California maki,Barbecue Ribs",2024-06-09,22:01:06,pending,33.64
7074,2058,7,Cheeseburger,2021-08-11,22:12:10,pending,5.93
7075,1034,7,Vegetable Soup,2025-08-25,09:51:06,completed,6.77
7076,500,5,Barbecue Ribs,2021-12-14,17:33:32,completed,4.95
7077,1576,21,"Pappardelle alla Bolognese,Tiramisù",2020-09-16,20:23:40,cancelled,11.5
7078,232,14,Caesar Salad,2021-04-12,20:19:06,completed,8.67
7079,39,23,"Lasagne,Mushroom Risotto",2021-03-29,19:52:55,completed,14.72
7080,2852,9,"Caprese Salad,Tuna sashimi,Linguine with clams,Teriyaki Chicken donburi",2024-10-16,07:15:32,completed,24.09
7081,2557,2,"Scotch eggs,Meatballs with sauce",2022-06-03,12:32:06,completed,13.11
7082,2731,1,"Chilli con carne,Tiramisù,California maki",2024-03-25,20:44:23,completed,20.08
7083,2182,2,Pasta and Beans,2024-02-06,12:47:32,completed,6.03
7084,1028,24,Caesar Salad,2024-05-28,22:42:43,completed,7.48
7085,2944,19,"Pizza,Pizza",2023-07-06,16:38:54,cancelled,10.2
7086,2423,1,French fries with sausages,2025-05-02,07:20:51,completed,8.96
7087,592,24,"Risotto with seafood,Fettuccine Alfredo,Salmon nigiri",2024-05-01,17:44:57,completed,16.96
7088,595,27,"Ricotta stuffed Ravioli,Scotch eggs,Caprese Salad,Pork sausage roll,Tiramisù",2021-02-11,13:51:58,pending,34.68
7089,1005,29,Risotto with seafood,2025-05-22,16:27:23,completed,8.16
7090,1659,1,"Barbecue Ribs,Scotch eggs,Pizza,Ebiten maki",2022-06-30,11:14:25,completed,26.3
7091,2005,26,"Risotto with seafood,Souvlaki,Pork sausage roll,Mushroom Risotto",2022-04-11,08:55:28,pending,26.89
7092,2375,10,"Teriyaki Chicken donburi,Lasagne,Chicken milanese,Teriyaki Chicken donburi",2023-09-05,16:18:31,completed,26.92
7093,2440,25,Ricotta stuffed Ravioli,2023-10-07,17:32:13,completed,6.93
7094,1298,29,"Linguine with clams,Tiramisù,Pasta with Tomato and Basil",2025-07-08,22:06:54,cancelled,19.55
7095,2814,20,California maki,2024-04-04,16:56:29,completed,5.82
7096,2716,27,"Cheeseburger,French fries with sausages",2021-04-21,18:13:18,completed,13.8
7097,1188,5,"Chicken milanese,Teriyaki Chicken donburi",2020-01-15,11:25:29,completed,13.03
7098,2775,4,Chilli con carne,2023-05-22,09:06:03,completed,4.85
7099,2099,27,"Souvlaki,Chicken Fajitas,Katsu Curry",2023-06-21,15:20:16,pending,19.39
7100,1588,19,Katsu Curry,2023-04-06,15:28:34,completed,5.72
7101,347,4,"Tiramisù,Lasagne",2025-06-11,11:34:57,completed,12.78
7102,2726,1,"Bruschette with Tomato,Tiramisù",2024-01-21,09:01:18,completed,12.69
7103,1049,14,Pasta and Beans,2023-03-08,21:08:50,completed,5.47
7104,2493,9,Fettuccine Alfredo,2020-06-19,16:26:44,completed,4.38
7105,1556,20,"Pasta with Tomato and Basil,Ebiten maki",2023-08-24,22:40:29,completed,13.93
7106,1489,18,Teriyaki Chicken donburi,2021-11-09,18:16:48,completed,6.13
7107,2226,27,"Pizza,French fries with sausages,Lasagne,Ricotta stuffed Ravioli",2021-03-23,11:11:53,completed,25.3
7108,1871,29,"Pork sausage roll,Cheeseburger,Califlower penne,Chicken wings,Chicken Fajitas",2021-03-25,06:41:13,completed,30.45
7109,2796,2,Cheeseburger,2020-04-26,21:29:05,cancelled,6.63
7110,1011,3,"Pizza,Pasta Carbonara,Katsu Curry,Vegetable Soup",2024-03-26,12:55:10,completed,28.94
7111,1627,3,"California maki,Scotch eggs,Cheeseburger,Chicken wings,Pizza",2022-08-18,08:53:12,completed,33.52
7112,1073,14,"Califlower penne,Linguine with clams",2023-03-07,18:16:16,completed,11.17
7113,647,12,"Scotch eggs,Teriyaki Chicken donburi,Linguine with clams",2023-03-20,16:24:05,completed,19.2
7114,140,6,Mushroom Risotto,2023-01-20,21:32:41,completed,8.14
7115,743,26,Souvlaki,2021-03-10,17:42:16,pending,6.23
7116,932,13,Tiramisù,2025-07-21,14:44:45,completed,7.0
7117,2768,3,Teriyaki Chicken donburi,2022-10-24,15:07:17,completed,6.39
7118,276,12,Chicken Fajitas,2023-10-28,14:27:38,pending,6.71
7119,379,21,Pasta with Tomato and Basil,2024-03-01,16:03:01,pending,5.23
7120,318,22,"Pasta with Tomato and Basil,Caprese Salad,Mushroom Risotto,Pork sausage roll",2020-09-18,10:57:38,completed,26.38
7121,1617,19,"Tiramisù,Lasagne,Philadelphia maki",2022-12-26,21:58:22,completed,19.86
7122,2146,7,Philadelphia maki,2020-08-09,11:21:23,completed,8.97
7123,2175,7,"Pappardelle alla Bolognese,Teriyaki Chicken donburi",2021-05-18,18:30:33,completed,11.2
7124,1448,21,"Teriyaki Chicken donburi,Tiramisù,Pappardelle alla Bolognese,Caesar Salad",2023-08-22,22:27:39,completed,28.07
7125,2053,16,Cheeseburger,2023-09-01,09:42:31,completed,6.94
7126,1957,9,Meatballs with sauce,2020-06-22,06:19:17,completed,4.64
7127,1635,8,"Pork sausage roll,Pappardelle alla Bolognese",2024-01-21,18:22:21,pending,12.14
7128,2700,2,"Califlower penne,Chicken milanese,Pork sausage roll",2024-10-04,08:59:43,pending,18.33
7129,2651,7,"Teriyaki Chicken donburi,Pizza,Pork sausage roll,Fish and chips",2025-07-01,11:40:12,completed,29.55
7130,2506,19,"Meatballs with sauce,Pappardelle alla Bolognese,Chicken milanese",2024-01-10,11:27:12,completed,18.23
7131,2163,5,Scotch eggs,2022-10-12,12:17:12,completed,8.29
7132,87,1,Bruschette with Tomato,2023-11-24,09:26:55,cancelled,7.37
7133,2481,15,Ricotta stuffed Ravioli,2024-08-17,11:48:00,cancelled,4.7
7134,517,26,"Vegetable Soup,Chicken Fajitas,Salmon nigiri,Chicken Fajitas",2024-09-24,06:50:34,completed,26.14
7135,2387,23,"Chicken Fajitas,Tuna sashimi",2020-03-08,09:01:18,completed,13.71
7136,2485,2,"Cheeseburger,Linguine with clams,Cheeseburger",2023-03-23,12:01:44,completed,15.95
7137,333,12,Barbecue Ribs,2023-08-17,16:31:11,completed,7.37
7138,2651,26,"Tuna sashimi,Pork sausage roll,Pappardelle alla Bolognese",2024-08-16,15:06:54,completed,18.44
7139,561,14,Pizza,2023-01-25,08:08:36,completed,7.1
7140,2673,16,Linguine with clams,2023-02-03,12:01:31,completed,6.47
7141,1710,2,"Linguine with clams,Philadelphia maki,Lasagne,California maki",2020-04-02,16:36:46,completed,26.27
7142,194,9,"Linguine with clams,Bruschette with Tomato,Tuna sashimi",2024-09-24,11:13:53,completed,22.33
7143,176,4,"French fries with sausages,Risotto with seafood,Chicken Fajitas,Pappardelle alla Bolognese",2023-03-10,14:30:15,pending,23.24
7144,847,7,Fish and chips,2020-07-30,09:39:08,completed,7.59
7145,397,12,"Califlower penne,Tiramisù,Ebiten maki,Chicken milanese",2021-11-20,17:19:36,completed,28.13
7146,1090,20,Caesar Salad,2023-01-29,19:55:41,completed,7.85
7147,2365,11,"Tiramisù,Philadelphia maki,Pasta Carbonara",2021-01-22,18:21:34,completed,20.79
7148,306,24,Pork sausage roll,2025-09-05,16:52:35,pending,4.34
7149,2276,20,"Risotto with seafood,Vegetable Soup,Risotto with seafood,Pasta and Beans,Bruschette with Tomato",2021-04-06,10:56:58,pending,40.85
7150,378,30,"Cheeseburger,Pork sausage roll,Pasta and Beans,Lasagne",2024-11-03,14:39:56,completed,21.24
7151,19,4,Linguine with clams,2025-08-23,16:43:34,pending,7.42
7152,2478,15,Fettuccine Alfredo,2024-04-05,17:25:22,completed,7.73
7153,2397,19,"Linguine with clams,Scotch eggs,Pizza",2022-03-10,08:36:37,completed,21.42
7154,2704,9,Tuna sashimi,2020-05-07,07:29:13,cancelled,6.93
7155,2976,15,Salmon nigiri,2023-04-23,10:27:12,completed,4.85
7156,354,16,Souvlaki,2023-10-20,11:04:09,completed,5.27
7157,656,2,"Bruschette with Tomato,French fries with sausages,Pasta Carbonara",2022-08-09,15:02:58,completed,17.73
7158,347,25,Philadelphia maki,2025-09-29,09:36:51,cancelled,6.78
7159,2954,8,Scotch eggs,2024-05-27,12:51:00,completed,4.88
7160,1825,14,French fries with sausages,2023-05-16,21:10:42,pending,8.6
7161,885,13,"Chicken Fajitas,Pasta with Tomato and Basil,Fettuccine Alfredo,Pasta and Beans",2022-06-03,10:03:52,completed,32.15
7162,1175,29,Chilli con carne,2020-03-16,12:04:03,completed,7.05
7163,970,2,"Bruschette with Tomato,Chicken Fajitas,Pappardelle alla Bolognese,Tiramisù",2024-11-21,17:30:32,pending,22.36
7164,2865,22,"Tiramisù,Philadelphia maki,Cheeseburger",2024-01-31,10:23:00,completed,16.52
7165,2244,14,"Scotch eggs,Fettuccine Alfredo,Meatballs with sauce,Chicken wings",2023-06-22,12:53:25,completed,24.17
7166,1427,9,Fish and chips,2024-11-05,16:30:28,pending,5.79
7167,1893,9,Chicken wings,2025-06-29,11:25:12,completed,5.58
7168,1987,8,Caprese Salad,2023-09-12,19:16:33,completed,4.88
7169,300,17,"Risotto with seafood,Cheeseburger",2024-10-29,22:30:05,completed,9.71
7170,1864,26,"Ricotta stuffed Ravioli,Meatballs with sauce,California maki,Barbecue Ribs,Vegetable Soup",2024-02-27,22:18:17,completed,34.06
7171,2662,16,French fries with sausages,2020-01-04,15:40:45,completed,5.02
7172,1235,2,"Chicken milanese,Chicken Fajitas,Fish and chips",2025-08-25,19:47:34,completed,22.49
7173,512,6,"California maki,Fettuccine Alfredo",2023-12-26,16:29:06,completed,14.46
7174,713,16,Bruschette with Tomato,2021-10-21,18:34:41,completed,7.19
7175,1913,5,Ebiten maki,2022-10-22,10:05:19,completed,7.58
7176,2740,30,"Pasta with Tomato and Basil,Salmon nigiri,Pasta Carbonara",2025-08-02,13:54:39,completed,19.76
7177,542,27,"Scotch eggs,Cheeseburger,Pasta and Beans,Pasta and Beans",2021-07-15,10:57:49,completed,30.35
7178,204,2,Caprese Salad,2020-02-09,06:57:48,completed,8.88
7179,966,12,Barbecue Ribs,2023-03-20,08:00:21,completed,5.11
7180,1398,20,Tuna sashimi,2021-02-22,13:57:25,pending,5.74
7181,2950,17,"Salmon nigiri,Lasagne,Mushroom Risotto",2025-01-27,22:47:58,completed,14.92
7182,450,20,"Meatballs with sauce,Pasta with Tomato and Basil,Teriyaki Chicken donburi,Caesar Salad",2020-07-06,19:09:26,completed,25.85
7183,2708,8,"Chicken milanese,Pasta with Tomato and Basil,Fettuccine Alfredo,Cheeseburger",2022-06-09,13:15:23,completed,24.54
7184,2463,14,"Califlower penne,Risotto with seafood,Cheeseburger,California maki",2024-08-14,13:49:11,completed,22.75
7185,1018,17,"Cheeseburger,Fettuccine Alfredo,Souvlaki,Bruschette with Tomato,Pappardelle alla Bolognese",2021-02-21,09:59:06,completed,33.75
7186,1632,16,Katsu Curry,2022-05-29,08:27:13,completed,5.58
7187,2635,24,"Teriyaki Chicken donburi,Ebiten maki,Chicken wings",2023-04-07,18:57:25,completed,20.93
7188,1500,5,Fish and chips,2023-09-19,14:02:09,completed,7.51
7189,1554,2,"Vegetable Soup,Pizza,Chicken milanese,Caesar Salad",2024-10-22,22:15:08,completed,26.6
7190,511,24,Linguine with clams,2021-09-13,14:44:09,completed,4.06
7191,2651,21,"Chicken milanese,Pasta and Beans",2023-05-31,19:19:32,completed,14.03
7192,1387,30,Caprese Salad,2021-07-24,20:46:34,completed,8.89
7193,716,15,"Pasta with Tomato and Basil,Chicken wings",2020-08-29,07:33:49,completed,13.65
7194,2443,9,"California maki,Linguine with clams",2024-09-30,22:04:30,completed,11.92
7195,1029,9,"Pork sausage roll,Chicken Fajitas",2022-02-05,06:10:57,completed,12.35
7196,363,28,Vegetable Soup,2025-04-30,07:58:25,pending,5.89
7197,2733,23,Tuna sashimi,2024-10-27,07:02:13,completed,6.97
7198,2941,30,Pasta Carbonara,2021-08-20,09:01:25,completed,4.15
7199,2571,28,"Vegetable Soup,Vegetable Soup,Ricotta stuffed Ravioli",2025-01-18,13:48:01,completed,18.12
7200,974,28,"Tuna sashimi,Mushroom Risotto,Risotto with seafood,Pasta and Beans,California maki",2024-09-17,15:40:05,completed,25.24
7201,1054,19,Vegetable Soup,2024-10-04,08:52:10,completed,5.91
7202,891,10,"Vegetable Soup,Vegetable Soup,Scotch eggs",2020-06-09,15:46:57,completed,16.18
7203,431,9,Linguine with clams,2021-05-15,11:19:36,completed,4.23
7204,2162,22,"Fettuccine Alfredo,Pasta with Tomato and Basil",2023-10-18,22:40:22,completed,11.83
7205,1921,12,"Barbecue Ribs,French fries with sausages",2021-04-30,11:34:45,completed,12.54
7206,1595,22,Fish and chips,2023-07-25,20:48:37,completed,7.23
7207,2700,2,Chicken wings,2024-03-31,06:16:11,completed,8.32
7208,1870,15,Meatballs with sauce,2025-09-11,06:47:05,completed,6.39
7209,1368,6,"Bruschette with Tomato,Chicken milanese",2025-04-21,15:09:25,completed,12.15
7210,1597,7,"Chicken milanese,Pappardelle alla Bolognese,Barbecue Ribs",2021-01-01,18:02:29,completed,20.11
7211,25,20,Tuna sashimi,2023-06-17,12:41:32,pending,5.17
7212,460,29,"Pasta and Beans,Lasagne,Pork sausage roll,Pizza",2023-10-16,09:57:41,completed,31.1
7213,1066,24,"Pork belly buns,Cheeseburger,Linguine with clams,Pasta with Tomato and Basil",2021-02-15,13:48:46,completed,25.58
7214,2170,11,"Chicken milanese,Pasta and Beans,Meatballs with sauce,Cheeseburger",2020-07-01,09:55:14,completed,22.73
7215,2618,30,"Lasagne,Souvlaki,Pork sausage roll,Chilli con carne",2020-04-02,20:48:00,completed,25.9
7216,984,28,Salmon nigiri,2020-01-27,11:01:51,completed,7.52
7217,2151,24,Fish and chips,2024-01-05,17:11:27,completed,8.58
7218,1726,22,"Barbecue Ribs,Cheeseburger,Souvlaki,Tiramisù,Pork belly buns",2023-02-23,09:33:28,pending,30.21
7219,674,1,"Lasagne,Califlower penne,Caesar Salad",2021-11-09,12:11:34,completed,22.36
7220,460,25,Mushroom Risotto,2020-12-12,11:13:11,completed,8.36
7221,781,19,"Caprese Salad,Meatballs with sauce,Katsu Curry,Tiramisù",2023-08-04,12:06:02,completed,29.73
7222,669,20,Caprese Salad,2022-09-02,15:30:28,pending,9.0
7223,2391,30,Risotto with seafood,2021-08-06,07:56:35,completed,7.99
7224,514,1,Chicken Fajitas,2022-06-29,21:49:17,completed,6.92
7225,1047,25,"Caprese Salad,Pork sausage roll,Linguine with clams",2025-08-03,09:41:04,completed,17.09
7226,2833,27,"Risotto with seafood,Pappardelle alla Bolognese,Cheeseburger",2024-04-11,12:29:43,completed,21.5
7227,2038,17,"Salmon nigiri,Pasta Carbonara",2022-03-31,20:16:23,completed,14.96
7228,761,6,"Risotto with seafood,Katsu Curry,Salmon nigiri",2020-06-22,08:02:41,completed,24.2
7229,2909,1,Califlower penne,2021-03-18,12:20:26,pending,5.54
7230,1772,7,"Vegetable Soup,Ricotta stuffed Ravioli",2022-01-31,14:37:22,completed,13.86
7231,36,17,"Califlower penne,California maki,Caesar Salad",2020-07-07,19:41:03,completed,18.59
7232,1444,15,Souvlaki,2020-11-25,14:13:41,completed,6.45
7233,51,5,"California maki,French fries with sausages,Chicken milanese",2022-12-06,15:03:26,completed,15.69
7234,1585,5,"Chicken wings,Pizza,Fish and chips,Risotto with seafood",2020-01-20,18:20:43,completed,32.85
7235,1579,16,"Pappardelle alla Bolognese,Caprese Salad",2020-08-12,07:40:06,completed,12.51
7236,549,2,Chicken wings,2025-09-23,12:22:45,completed,6.51
7237,2051,12,"Califlower penne,Tiramisù,Bruschette with Tomato",2025-05-28,13:05:21,completed,19.75
7238,644,2,"Fettuccine Alfredo,Katsu Curry",2021-06-08,15:20:24,completed,12.9
7239,2593,21,Barbecue Ribs,2020-09-19,07:32:47,completed,8.4
7240,1816,29,Linguine with clams,2020-08-02,20:29:08,completed,5.44
7241,1537,21,Pork sausage roll,2024-09-08,12:00:00,completed,6.71
7242,344,5,"Fettuccine Alfredo,Linguine with clams,Fish and chips,Katsu Curry,Pork belly buns",2025-06-03,11:42:26,completed,24.98
7243,2238,7,"Pappardelle alla Bolognese,Chicken Fajitas",2021-11-27,12:44:14,completed,12.71
7244,1950,14,"Pappardelle alla Bolognese,Risotto with seafood,Salmon nigiri",2024-05-28,22:08:29,completed,20.75
7245,1836,28,Chicken Fajitas,2022-09-09,17:22:19,completed,6.22
7246,2611,28,"Caprese Salad,Caesar Salad,Souvlaki,Philadelphia maki,Chicken Fajitas",2022-05-04,17:34:16,completed,35.81
7247,2564,20,"Pasta Carbonara,Ricotta stuffed Ravioli",2022-09-19,19:55:55,completed,12.68
7248,675,19,Pasta and Beans,2021-01-23,20:40:29,cancelled,7.91
7249,2562,5,"Lasagne,Chicken Fajitas,Scotch eggs",2024-11-14,22:09:17,completed,16.09
7250,1168,5,Cheeseburger,2020-02-16,09:02:34,completed,5.3
7251,1435,10,"Vegetable Soup,Mushroom Risotto",2022-10-30,13:39:19,completed,9.94
7252,2443,30,French fries with sausages,2021-01-25,06:19:22,pending,7.2
7253,2682,4,Scotch eggs,2022-12-31,16:09:19,completed,6.14
7254,881,13,Chicken wings,2022-02-28,22:42:07,completed,7.43
7255,2690,15,Pasta and Beans,2023-10-10,20:51:03,completed,5.73
7256,1979,27,Pork belly buns,2022-06-13,12:04:02,cancelled,8.62
7257,2334,7,"Teriyaki Chicken donburi,Cheeseburger",2020-12-07,13:24:09,completed,11.89
7258,414,6,"Caesar Salad,Tuna sashimi",2025-02-07,19:22:26,completed,13.78
7259,2304,3,Chicken wings,2022-09-14,15:23:45,completed,7.64
7260,230,12,"Mushroom Risotto,Barbecue Ribs",2024-02-07,15:11:47,pending,11.38
7261,1373,15,"Pork belly buns,Ebiten maki",2025-02-22,06:27:59,pending,12.37
7262,86,5,"Lasagne,Chicken milanese",2020-09-14,19:42:47,completed,12.95
7263,2449,3,Chicken Fajitas,2025-03-01,07:59:02,completed,8.82
7264,574,12,"Ebiten maki,Salmon nigiri",2023-06-25,06:09:10,completed,9.72
7265,1551,24,"Katsu Curry,Chilli con carne",2022-09-21,12:34:52,completed,14.35
7266,144,23,Pasta and Beans,2025-04-26,12:22:11,completed,7.81
7267,1297,3,Lasagne,2021-06-24,14:37:33,pending,7.55
7268,821,8,Scotch eggs,2022-01-04,12:24:12,completed,4.0
7269,143,14,"Caesar Salad,Cheeseburger,Fettuccine Alfredo",2023-05-14,17:56:26,completed,21.99
7270,222,10,Ebiten maki,2021-02-26,21:09:47,completed,6.16
7271,1803,13,Katsu Curry,2022-03-17,21:39:42,completed,6.72
7272,237,4,Fettuccine Alfredo,2022-01-22,15:48:08,completed,6.71
